Timestamp,Open,High,Low,Close,Volume
1412502840.0,334.59,334.59,334.59,334.59,0.22367674
1621688400.0,36856.01,36955.66,36845.67,36871.58,6.23710036
1611767400.0,30867.83,30942.71,30863.23,30937.67,23.528951
1594504980.0,9216.43,9217.0,9216.43,9217.0,0.01470857
1332943440.0,4.78,4.78,4.78,4.78,0.0
1465660080.0,582.71,582.71,582.71,582.71,0.0
1575465720.0,7128.76,7128.76,7116.05,7123.39,2.87577206
1439886300.0,256.31,256.31,256.31,256.31,0.0
1392926220.0,598.86,601.69,598.86,601.5,9.56
1380409680.0,126.79,126.79,126.79,126.79,0.0
1706366700.0,41659.0,41660.0,41659.0,41660.0,0.02540367
1578187860.0,7330.0,7330.0,7324.63,7324.63,0.20705269
1451783940.0,432.32,432.32,432.32,432.32,0.50464739
1527992340.0,7620.01,7626.99,7620.0,7620.0,0.80193905
1385348220.0,809.99,813.99,809.99,810.0,2.71815367
1594771080.0,9265.11,9268.63,9265.11,9268.63,0.69402791
1639724700.0,47791.54,47791.54,47720.0,47720.0,0.25239662
1559216400.0,8712.84,8719.01,8712.84,8713.31,1.16274761
1420592580.0,276.8,276.8,276.8,276.8,0.0
1422508500.0,234.02,234.95,234.02,234.95,20.19737248
1354657080.0,12.65,12.65,12.65,12.65,0.0
1478684640.0,729.99,729.99,727.55,727.57,20.00782126
1567233420.0,9627.0,9627.0,9627.0,9627.0,0.01244549
1540280700.0,6391.36,6391.36,6386.91,6386.91,4.63774679
1387172640.0,859.32,860.0,855.0,855.0,3.09
1621939260.0,38803.31,38843.6,38783.59,38805.11,1.89084211
1643245800.0,37149.98,37237.87,37122.58,37200.18,12.72149405
1549985160.0,3559.3,3560.15,3559.3,3559.3,3.59862665
1551337920.0,3809.39,3809.39,3808.33,3808.33,0.30249376
1504405680.0,4532.15,4549.81,4531.48,4531.48,5.94725439
1508584800.0,6081.0,6088.99,6081.0,6088.99,1.8873355
1625525400.0,33990.12,34000.33,33971.98,33971.98,0.06283319
1475607240.0,607.0,607.39,607.0,607.39,0.8442
1665945000.0,19118.0,19119.0,19116.0,19116.0,0.45848033
1446567540.0,375.08,375.12,375.08,375.12,1.52928702
1573206120.0,9220.62,9220.62,9206.74,9211.66,4.75438939
1554098280.0,4114.53,4115.06,4114.17,4115.06,2.18193219
1564430280.0,9507.24,9512.81,9507.24,9512.81,2.27826787
1350199500.0,11.8,11.8,11.8,11.8,0.0
1647666060.0,41899.14,41899.14,41899.14,41899.14,0.00349
1551851340.0,3828.64,3828.92,3828.64,3828.92,2.30108011
1327501320.0,6.26,6.26,6.26,6.26,0.0
1459104240.0,416.99,416.99,416.99,416.99,0.0
1349343300.0,12.89,12.89,12.89,12.89,0.0
1667864340.0,20713.0,20716.0,20713.0,20715.0,0.11896852
1372235100.0,98.0,98.0,98.0,98.0,0.0
1421244660.0,207.0,208.99,204.76,208.0,119.56640907
1351505820.0,10.52,10.52,10.52,10.52,0.0
1428194160.0,253.1,253.1,253.1,253.1,0.0
1426076880.0,290.78,290.8,290.78,290.8,2.004
1738776900.0,97417.0,97546.0,97417.0,97535.0,1.68219598
1705132080.0,42697.0,42697.0,42696.0,42696.0,0.05659
1484058900.0,904.99,905.18,904.99,905.18,1.66110524
1382091180.0,143.75,143.75,143.75,143.75,2.967362
1370720040.0,108.73,108.73,108.73,108.73,0.744
1441834020.0,239.99,240.0,239.65,239.65,9.20317163
1625100000.0,35011.93,35057.57,34992.46,35057.57,2.80244722
1537749600.0,6692.01,6692.01,6692.01,6692.01,0.0
1396438980.0,477.0,477.0,475.5,477.0,29.8765966
1367810520.0,117.27,117.27,117.27,117.27,0.0
1717813620.0,69284.0,69311.0,69284.0,69305.0,0.08317407
1678808160.0,24721.0,24727.0,24699.0,24727.0,3.46506261
1688783280.0,30321.0,30321.0,30321.0,30321.0,0.01469018
1705904280.0,41382.0,41390.0,41351.0,41365.0,0.06626212
1646301720.0,43429.75,43450.79,43429.75,43450.79,0.1111973
1698925980.0,35250.0,35250.0,35250.0,35250.0,0.00217
1559815800.0,7796.02,7803.55,7796.02,7796.27,0.25908049
1631095500.0,46266.09,46314.76,46255.86,46255.86,0.05258544
1643652240.0,37032.04,37032.04,37002.8,37008.63,2.48291329
1359874080.0,19.99,19.99,19.99,19.99,0.0
1687253460.0,26923.0,26924.0,26904.0,26904.0,24.82643121
1715893740.0,65337.0,65394.0,65326.0,65387.0,0.20486992
1653255660.0,29946.02,29954.27,29940.93,29943.51,0.16436755
1545673860.0,4128.21,4132.93,4128.21,4132.93,1.20843988
1479883500.0,749.7,749.7,749.7,749.7,0.77629183
1646388060.0,41368.06,41368.06,41357.59,41357.59,0.22971356
1626692460.0,31820.15,31820.15,31815.08,31815.08,0.037398
1603217220.0,11915.51,11917.17,11907.86,11912.73,2.31541079
1400326140.0,447.04,447.04,447.04,447.04,0.0
1383242640.0,198.0,198.0,198.0,198.0,25.98
1517317560.0,11000.38,11000.38,10979.07,11000.37,0.42853402
1596975420.0,11699.69,11701.05,11699.69,11701.05,0.03998602
1417256220.0,378.27,378.29,378.27,378.29,1.44
1456154280.0,435.69,435.69,435.69,435.69,0.0
1705778580.0,41486.0,41516.0,41486.0,41497.0,0.11621516
1555141680.0,5113.69,5113.69,5113.69,5113.69,0.14513232
1525533420.0,9880.91,9891.0,9880.91,9881.41,1.41314238
1528860060.0,6506.2,6513.32,6492.74,6513.32,6.79177013
1456960140.0,429.97,429.97,429.97,429.97,0.0
1617092340.0,57151.08,57184.55,57151.08,57184.55,0.44703742
1535730360.0,6955.01,6960.81,6955.01,6960.81,0.25103172
1376014860.0,94.38,94.5,94.31,94.31,19.56089979
1484002260.0,889.4,889.4,889.4,889.4,0.0
1564486380.0,9481.24,9484.76,9481.24,9484.76,0.04181
1616846940.0,55000.0,55000.0,54935.75,54957.98,0.17001383
1608333480.0,22829.01,22829.01,22807.63,22813.69,5.74444406
1601380080.0,10726.67,10726.67,10723.09,10724.41,2.91779011
1638666000.0,49339.41,49357.99,49216.06,49216.06,2.30486352
1529719020.0,5988.82,5997.79,5988.37,5997.79,19.04329366
1419539580.0,320.4,320.4,320.4,320.4,0.0
1354803060.0,13.2,13.2,13.2,13.2,0.0
1571711340.0,8197.26,8205.08,8197.17,8197.25,0.66184045
1378317600.0,129.58,129.6,129.58,129.6,0.85543122
1480486080.0,732.04,732.04,731.84,731.84,20.0
1716578580.0,68208.0,68208.0,68194.0,68194.0,0.02624375
1653870840.0,29093.85,29093.85,29066.13,29085.69,0.31242
1561579260.0,12860.0,12872.11,12840.13,12857.08,13.12706091
1671070380.0,17833.0,17833.0,17832.0,17833.0,2.23728361
1547448540.0,3520.29,3520.34,3520.29,3520.34,0.099
1346722080.0,10.4,10.4,10.4,10.4,0.0
1439749080.0,259.04,259.04,259.04,259.04,0.09991322
1511224740.0,8224.8,8232.89,8224.54,8224.54,13.92458085
1328631600.0,5.5,5.5,5.5,5.5,0.0
1469187720.0,664.15,664.15,664.15,664.15,0.0
1439580600.0,266.27,266.27,266.27,266.27,0.5
1592127240.0,9424.94,9424.94,9424.94,9424.94,0.01070338
1326374280.0,6.95,6.95,6.95,6.95,0.0
1580738520.0,9347.95,9347.95,9330.0,9330.1,0.14372422
1447200060.0,352.0,353.12,352.0,353.12,11.39828814
